step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
388,327228,388,0.010903651037439574,1.0,1.0,,,,,
389,328237,389,0.013560394189260408,0.0,0.0,,,,,
390,329030,390,0.016407176571474964,0.0,0.6666666666666666,,,,,
391,329927,391,0.01242413466289943,0.0,0.0,,,,,
392,331048,392,0.010548187056197067,1.0,1.0,,,,,
393,331697,393,0.013415102177615199,1.0,1.0,0.014330838600271498,0.0,0.0,,
394,332410,394,0.01515932069258128,1.0,1.0,,,,,
395,333323,395,0.013974391549327243,0.0,0.6666666666666666,,,,,
396,333908,396,0.012351586383912724,1.0,1.0,,,,,
397,334613,397,0.015466114874040275,0.0,0.6666666666666666,,,,,
398,335398,398,0.012337169493568894,0.0,0.0,,,,,
399,336303,399,0.011446049627414348,1.0,1.0,,,,,
400,337144,400,0.01692892545963159,0.0,0.6666666666666666,,,,,
401,338025,401,0.015259287193638628,0.0,0.6666666666666666,0.013019002837859719,1.0,1.0,,
402,338674,402,0.012596101018228069,1.0,1.0,,,,,
403,339315,403,0.018180702019271792,0.0,0.6666666666666666,,,,,
404,340020,404,0.013271503437673075,1.0,1.0,,,,,
405,341021,405,0.016175175770276426,1.0,1.0,,,,,
406,342126,406,0.01175693215988113,0.0,0.6666666666666666,,,,,
407,342815,407,0.013476186371078164,1.0,1.0,,,,,
408,343544,408,0.012772839560400855,0.0,0.6666666666666666,,,,,
409,344441,409,0.013466066690917338,0.0,0.6666666666666666,0.011614967456170877,0.0,0.6666666666666666,,
410,344970,410,0.011904483983215378,0.0,0.6666666666666666,,,,,
411,346019,411,0.01672383309019684,1.0,1.0,,,,,
412,347012,412,0.012641062959323938,1.0,1.0,,,,,
413,347861,413,0.01259435373129801,1.0,1.0,,,,,
414,348702,414,0.011269292519588983,1.0,1.0,,,,,
415,349447,415,0.011445549270988632,1.0,1.0,,,,,
416,350368,416,0.013346820903348754,0.0,0.6666666666666666,,,,,
417,351161,417,0.01331919629015993,1.0,1.0,0.011161328633108664,1.0,1.0,,
418,352266,418,0.009212131325117409,1.0,1.0,,,,,
419,352907,419,0.00865868783591849,1.0,1.0,,,,,
420,353468,420,0.012274724180061576,1.0,1.0,,,,,
421,354125,421,0.011051783141228483,1.0,1.0,,,,,
422,355006,422,0.01264889094705286,0.0,0.0,,,,,
423,355895,423,0.011689997314002562,1.0,1.0,,,,,
424,356448,424,0.011108336485304434,1.0,1.0,,,,,
425,357337,425,0.010917872964694335,1.0,1.0,0.012259720112292446,0.0,0.0,,
426,358010,426,0.011765342111495514,1.0,1.0,,,,,
427,358819,427,0.010876333662702261,0.0,0.0,,,,,
428,359492,428,0.013262828312875502,0.0,0.6666666666666666,,,,,
429,360533,429,0.012856671688148032,0.0,0.0,,,,,
430,361998,430,0.010928417069600765,1.0,1.0,,,,,
431,362727,431,0.011768005293026273,1.0,1.0,,,,,
432,363560,432,0.012018310033099014,1.0,1.0,,,,,
433,364505,433,0.0075502998668390735,1.0,1.0,0.011076051036722104,0.0,0.0,,
434,365402,434,0.010376971222502616,0.0,0.6666666666666666,,,,,
435,366051,435,0.014346868810585493,0.0,0.0,,,,,
436,367212,436,0.015092829750442112,0.0,0.6666666666666666,,,,,
437,367901,437,0.016080412672240293,0.0,0.0,,,,,
438,369054,438,0.011979752318428476,1.0,1.0,,,,,
439,369967,439,0.01334722746476779,1.0,1.0,,,,,
440,370736,440,0.009511504654175018,1.0,1.0,,,,,
441,371345,441,0.008580820615825279,1.0,1.0,0.008163286936477821,1.0,1.0,,
442,372402,442,0.013853383086288322,0.0,0.6666666666666666,,,,,
443,373099,443,0.010101328153218935,1.0,1.0,,,,,
444,373932,444,0.011244607183296297,0.0,0.6666666666666666,,,,,
445,374581,445,0.015566154464884015,0.0,0.6666666666666666,,,,,
446,375550,446,0.010787400207026633,1.0,1.0,,,,,
447,376239,447,0.01244552404041634,1.0,1.0,,,,,
448,377232,448,0.010640562359970537,0.0,0.0,,,,,
449,377969,449,0.012584873583933103,0.0,0.6666666666666666,0.009654812853371922,1.0,1.0,,
450,379082,450,0.009842072200104792,1.0,1.0,,,,,
451,379915,451,0.010979851653761091,1.0,1.0,,,,,
452,380708,452,0.014958505165332413,0.0,0.6666666666666666,,,,,
453,381493,453,0.01168710711791741,0.0,0.6666666666666666,,,,,
454,382502,454,0.013268683813200174,1.0,1.0,,,,,
455,383439,455,0.012375395198399615,1.0,1.0,,,,,
456,384224,456,0.01413762532795283,1.0,1.0,,,,,
457,384969,457,0.011418240164885633,1.0,1.0,0.008874034890350104,1.0,1.0,,
458,385826,458,0.010336869875899048,1.0,1.0,,,,,
459,386899,459,0.010663782275945367,1.0,1.0,,,,,
460,387964,460,0.010246943174531675,0.0,0.6666666666666666,,,,,
461,388917,461,0.013440443183616724,0.0,0.6666666666666666,,,,,
462,389750,462,0.013125418745168193,1.0,1.0,,,,,
463,390871,463,0.006905817709554465,1.0,1.0,,,,,
464,391568,464,0.013371525165209975,0.0,0.0,,,,,
465,392305,465,0.012666299435460743,0.0,0.0,0.01261056740030263,0.0,0.6666666666666666,,
466,392986,466,0.010124875961912923,1.0,1.0,,,,,
467,393595,467,0.01029096944895909,1.0,1.0,,,,,
468,394356,468,0.01230466280176177,0.0,0.0,,,,,
469,395165,469,0.011467338572033596,0.0,0.6666666666666666,,,,,
470,396158,470,0.011643282831033695,1.0,1.0,,,,,
471,397015,471,0.010206264933515197,1.0,1.0,,,,,
472,397680,472,0.011684592133449202,1.0,1.0,,,,,
473,398913,473,0.010156462038464454,1.0,1.0,0.010981162748326544,1.0,1.0,,
474,399954,474,0.007125628521208314,0.0,0.6666666666666666,,,,,
475,400787,475,0.008732840680073078,1.0,1.0,,,,,
476,401988,476,0.010392746237556115,1.0,1.0,,,,,
477,402661,477,0.011112463746712856,1.0,1.0,,,,,
478,403638,478,0.01225136359866468,1.0,1.0,,,,,
479,404503,479,0.008309979389795542,1.0,1.0,,,,,
480,405104,480,0.010991088030831913,1.0,1.0,,,,,
481,406305,481,0.010128260845193979,1.0,1.0,0.009496242430425858,1.0,1.0,,
482,406938,482,0.015708708505046187,0.0,0.6666666666666666,,,,0.6499999761581421,0.5613630229419703
483,407723,483,0.01041304349693162,1.0,1.0,,,,,
484,408460,484,0.011931750655245993,0.0,0.6666666666666666,,,,,
485,409437,485,0.014707055167145138,0.0,0.6666666666666666,,,,,
486,410278,486,0.010209597117923597,1.0,1.0,,,,,
487,411247,487,0.010276190800691884,1.0,1.0,,,,,
488,412272,488,0.011316387389698389,1.0,1.0,,,,,
489,413473,489,0.01182657216693341,1.0,1.0,0.010557931982251738,1.0,1.0,,
490,414218,490,0.011016342565720993,1.0,1.0,,,,,
491,414987,491,0.012522423751905579,1.0,1.0,,,,,
492,415964,492,0.011678172529563755,1.0,1.0,,,,,
493,416549,493,0.010437496707855707,0.0,0.6666666666666666,,,,,
494,417366,494,0.010780583387101009,1.0,1.0,,,,,
495,418223,495,0.010066641201870048,1.0,1.0,,,,,
496,419032,496,0.009402155913741961,1.0,1.0,,,,,
497,419913,497,0.010997798404224856,0.0,0.0,0.010116439423130667,1.0,1.0,,
498,420962,498,0.008714202578606521,1.0,1.0,,,,,
499,422195,499,0.009952621770271052,1.0,1.0,,,,,
500,422868,500,0.012144690119737251,1.0,1.0,,,,,
501,423525,501,0.009937277290103283,1.0,1.0,,,,,
502,424294,502,0.008895806594127283,1.0,1.0,,,,,
503,425335,503,0.005757909383960894,1.0,1.0,,,,,
504,426280,504,0.010190832287470163,0.0,0.0,,,,,
505,427065,505,0.010064641520868977,1.0,1.0,0.011471435125184776,0.0,0.6666666666666666,,
506,427970,506,0.011576017346947702,1.0,1.0,,,,,
507,428691,507,0.014587372193005274,0.0,0.0,,,,,
508,429476,508,0.014630239490041523,1.0,1.0,,,,,
509,430381,509,0.011464136535078004,1.0,1.0,,,,,
510,431430,510,0.01681187930322536,1.0,1.0,,,,,
511,432503,511,0.010556658574474152,1.0,1.0,,,,,
512,433200,512,0.011351275370216428,1.0,1.0,,,,,
513,433993,513,0.013094727465407038,0.0,0.6666666666666666,0.009591583159716602,1.0,1.0,,
514,435050,514,0.009916347944140173,1.0,1.0,,,,,
515,436059,515,0.014985724724626337,1.0,1.0,,,,,
516,436972,516,0.011844385401011329,1.0,1.0,,,,,
517,438037,517,0.010108972402019278,0.0,0.6666666666666666,,,,,
518,438646,518,0.008007040087499511,1.0,1.0,,,,,
519,439439,519,0.012460088145697858,1.0,1.0,,,,,
520,440080,520,0.011823531422385031,1.0,1.0,,,,,
521,440865,521,0.012388835374908574,1.0,1.0,0.012050908040164093,1.0,1.0,,
522,441538,522,0.008332723327977793,1.0,1.0,,,,,
523,442403,523,0.0077375870295004045,1.0,1.0,,,,,
524,443164,524,0.011298340600127297,0.0,0.0,,,,,
525,443941,525,0.009719194820058955,0.0,0.0,,,,,
526,444950,526,0.008941925028357039,1.0,1.0,,,,,
527,445607,527,0.011301814355440315,0.0,0.6666666666666666,,,,,
528,446304,528,0.010459830938097983,0.0,0.0,,,,,
529,446985,529,0.011155720229687208,1.0,1.0,0.01410824313315742,1.0,1.0,,
530,447922,530,0.012022765475205503,1.0,1.0,,,,,
531,448827,531,0.011678640429813914,1.0,1.0,,,,,
532,449988,532,0.014682200953896099,0.0,0.6666666666666666,,,,,
533,450981,533,0.011482765278434424,1.0,1.0,,,,,
534,451862,534,0.0110293446685044,1.0,1.0,,,,,
535,452983,535,0.010063765206917584,1.0,1.0,,,,,
536,453816,536,0.01302144730281712,0.0,0.6666666666666666,,,,,
537,454809,537,0.010338253069468737,1.0,1.0,0.011705772815187603,1.0,1.0,,
538,455482,538,0.010799353112511406,1.0,1.0,,,,,
539,456947,539,0.010559478774146825,1.0,1.0,,,,,
540,457916,540,0.00802438889656481,1.0,1.0,,,,,
541,458925,541,0.012427104929955801,1.0,1.0,,,,,
542,459814,542,0.009706136392475952,1.0,1.0,,,,,
543,460855,543,0.01101739067679519,1.0,1.0,,,,,
544,461448,544,0.011168647259867815,1.0,1.0,,,,,
545,462113,545,0.008661408898825254,1.0,1.0,0.009830901576926697,1.0,1.0,,
546,462826,546,0.009875837700776456,1.0,1.0,,,,,
547,463723,547,0.011226783208862248,1.0,1.0,,,,,
548,464372,548,0.01192055164938505,1.0,1.0,,,,,
549,465325,549,0.011870229393787015,1.0,1.0,,,,,
550,466182,550,0.012227886891505002,1.0,1.0,,,,,
551,466887,551,0.013640397394008952,1.0,1.0,,,,,
552,467920,552,0.00797267073830067,1.0,1.0,,,,,
553,468465,553,0.008814524727232254,1.0,1.0,0.011194640708283488,1.0,1.0,,
554,469170,554,0.01173220950057931,1.0,1.0,,,,,
555,469859,555,0.013120509385846102,0.0,0.0,,,,,
556,470772,556,0.013251588619366459,1.0,1.0,,,,,
557,471605,557,0.01236396843834175,1.0,1.0,,,,,
558,472302,558,0.013273741530272068,1.0,1.0,,,,,
559,472951,559,0.012463115863553429,0.0,0.6666666666666666,,,,,
560,473648,560,0.011145408959716935,0.0,0.6666666666666666,,,,,
561,474489,561,0.010513359079659536,1.0,1.0,0.012127389130650583,1.0,1.0,,
562,475178,562,0.01105025345702729,1.0,1.0,,,,,
563,476379,563,0.01568600467865256,1.0,1.0,,,,,
564,477052,564,0.012128741961508432,0.0,0.6666666666666666,,,,,
565,477845,565,0.014594826273701136,1.0,1.0,,,,,
566,478678,566,0.008012983804649739,1.0,1.0,,,,,
567,479511,567,0.01061797829991766,1.0,1.0,,,,,
568,480208,568,0.010222086052016554,1.0,1.0,,,,,
569,481065,569,0.013486937348759344,1.0,1.0,0.008440015879993292,1.0,1.0,,
570,481970,570,0.010668154087471921,0.0,0.0,,,,,
571,483003,571,0.011284044498778073,1.0,1.0,,,,,
572,483980,572,0.011355850581532382,0.0,0.6666666666666666,,,,,
573,484829,573,0.012011581511498151,0.0,0.0,,,,,
574,485606,574,0.010178983718821297,1.0,1.0,,,,,
575,486415,575,0.008560694631937864,1.0,1.0,,,,,
576,487056,576,0.006785777906238958,1.0,1.0,,,,,
577,487841,577,0.012917507775492604,1.0,1.0,0.013102746193678521,1.0,1.0,,
578,488922,578,0.014509906627710975,0.0,0.6666666666666666,,,,,
579,489875,579,0.01016039418190307,1.0,1.0,,,,,
580,490564,580,0.010751913867151556,1.0,1.0,,,,,
581,491677,581,0.011708519956672696,1.0,1.0,,,,,
582,492566,582,0.007208824911113684,1.0,1.0,,,,,
583,493687,583,0.006311925177312759,1.0,1.0,,,,,
584,494584,584,0.008972451132707214,1.0,1.0,,,,,
585,495473,585,0.013041506779492675,0.0,0.6666666666666666,0.009710951413600396,1.0,1.0,,
586,496666,586,0.00935032781387211,0.0,0.6666666666666666,,,,,
587,497467,587,0.014347826576101841,0.0,0.6666666666666666,,,,,
588,498180,588,0.009549262697469566,1.0,1.0,,,,,
589,498877,589,0.009668575524728565,0.0,0.0,,,,,
590,499702,590,0.010374791581116758,1.0,1.0,,,,,
591,500591,591,0.010117718895514827,1.0,1.0,,,,,
592,501120,592,0.010500991945996711,1.0,1.0,,,,,
593,502009,593,0.008799548259826923,1.0,1.0,0.008275183328907455,1.0,1.0,,
594,502914,594,0.011154308201765576,1.0,1.0,,,,,
595,503867,595,0.007067325940444769,1.0,1.0,,,,,
596,504564,596,0.011365307389638512,1.0,1.0,,,,,
597,505525,597,0.011436152943738532,0.0,0.0,,,,,
598,506382,598,0.009491672229888157,0.0,0.6666666666666666,,,,,
599,507431,599,0.012913494820779005,1.0,1.0,,,,,
600,508032,600,0.011194706175901811,1.0,1.0,,,,,
601,509001,601,0.011683756136359698,1.0,1.0,0.011070958534851133,1.0,1.0,,
602,509730,602,0.008431125753519996,1.0,1.0,,,,,
603,510435,603,0.009681624388653215,1.0,1.0,,,,,
604,511332,604,0.00909944635501049,0.0,0.6666666666666666,,,,,
605,511949,605,0.014150691188321463,0.0,0.6666666666666666,,,,,
606,512782,606,0.009694719361846654,1.0,1.0,,,,,
607,513671,607,0.011402285015480884,1.0,1.0,,,,,
608,514632,608,0.010448945508205711,1.0,1.0,,,,,
609,515601,609,0.010403042774627998,1.0,1.0,0.01057390650709383,1.0,1.0,,
610,516754,610,0.011452487244688227,1.0,1.0,,,,,
611,517747,611,0.01219414185215008,1.0,1.0,,,,,
612,518428,612,0.01110822616712451,1.0,1.0,,,,,
613,519301,613,0.008695329160693115,1.0,1.0,,,,,
614,520398,614,0.009926125343185353,1.0,1.0,,,,,
615,521111,615,0.01469547707501136,0.0,0.6666666666666666,,,,,
616,522032,616,0.010209860763045194,0.0,0.0,,,,,
617,522777,617,0.008778368042741567,1.0,1.0,0.012674547309585183,0.0,0.6666666666666666,,
618,523514,618,0.01305239115809411,1.0,1.0,,,,,
619,524243,619,0.007841018908562217,1.0,1.0,,,,,
620,525044,620,0.012991558773073945,0.0,0.0,,,,,
621,525773,621,0.008232957571493057,1.0,1.0,,,,,
622,526446,622,0.010465316232027783,1.0,1.0,,,,,
623,527375,623,0.011059642856391409,0.0,0.0,,,,,
624,528496,624,0.009837580865802598,1.0,1.0,,,,,
625,529225,625,0.009892198803724672,1.0,1.0,0.0160828176702716,0.0,0.6666666666666666,,
626,530122,626,0.011220987684993014,1.0,1.0,,,,,
627,531043,627,0.0122128673367282,0.0,0.6666666666666666,,,,,
628,531692,628,0.00958188627307424,1.0,1.0,,,,,
629,532373,629,0.015454622839906867,0.0,0.6666666666666666,,,,,
630,532974,630,0.010267899652719816,1.0,1.0,,,,,
631,533503,631,0.008429599799791411,1.0,1.0,,,,,
632,534496,632,0.0125244890049392,1.0,1.0,,,,,
633,535281,633,0.010807152430431372,1.0,1.0,0.013691248233977464,0.0,0.6666666666666666,,
634,536178,634,0.011153159731051313,1.0,1.0,,,,,
635,536923,635,0.012925121160454524,1.0,1.0,,,,,
636,537932,636,0.012298298569878937,1.0,1.0,,,,,
637,538821,637,0.009460620528425574,1.0,1.0,,,,,
638,539726,638,0.011162695708975203,0.0,0.6666666666666666,,,,,
639,540671,639,0.010166669994249217,1.0,1.0,,,,,
640,541528,640,0.009542632319019756,1.0,1.0,,,,,
641,542633,641,0.008738687066479591,1.0,1.0,0.0122380265273419,0.0,0.6666666666666666,,
642,543514,642,0.011557027875669776,0.0,0.6666666666666666,,,,,
643,544275,643,0.014253332322999893,0.0,0.0,,,,,
644,544932,644,0.011214202348476686,1.0,1.0,,,,,
645,545677,645,0.010474776518029198,1.0,1.0,,,,,
646,546534,646,0.00947334914204253,1.0,1.0,,,,,
647,547495,647,0.012850419146533159,0.0,0.0,,,,,
648,548264,648,0.010862430175156729,1.0,1.0,,,,,
649,549073,649,0.009696610673163138,1.0,1.0,0.014596188363779163,0.0,0.0,,
650,549826,650,0.00888733466029466,1.0,1.0,,,,,
651,550379,651,0.009665178127288114,1.0,1.0,,,,,
652,551372,652,0.010411806042816362,0.0,0.0,,,,,
653,552253,653,0.008357174796179192,1.0,1.0,,,,,
654,553198,654,0.011160752240253598,0.0,0.0,,,,,
655,553991,655,0.010156501431631756,1.0,1.0,,,,,
656,554848,656,0.010121383983620802,1.0,1.0,,,,,
657,555817,657,0.011759680959998643,0.0,0.6666666666666666,0.011097063212492347,1.0,1.0,,
658,556490,658,0.01044578959063887,1.0,1.0,,,,,
659,557051,659,0.011787794836140526,1.0,1.0,,,,,
660,558156,660,0.009865832462592112,0.0,0.6666666666666666,,,,,
661,559109,661,0.01096873895422316,0.0,0.6666666666666666,,,,,
662,559942,662,0.008911388554154447,1.0,1.0,,,,,
663,560623,663,0.008624241328444684,1.0,1.0,,,,,
664,561544,664,0.011570799069024385,1.0,1.0,,,,,
665,562233,665,0.01449297033463705,0.0,0.0,0.012037521604399973,1.0,1.0,,
666,562818,666,0.011891637940335402,1.0,1.0,,,,,
667,563819,667,0.01124591676813041,1.0,1.0,,,,,
668,564524,668,0.012046951705584273,1.0,1.0,,,,,
669,565189,669,0.010629079778249506,1.0,1.0,,,,,
670,565822,670,0.00951649898170799,0.0,0.0,,,,,
671,566591,671,0.01007779503844011,1.0,1.0,,,,,
672,567256,672,0.009941189176994976,1.0,1.0,,,,,
673,568089,673,0.010313948506753007,0.0,0.6666666666666666,0.017999623751615637,0.0,0.0,,
674,569002,674,0.011693624960026556,1.0,1.0,,,,,
675,569891,675,0.011001377558981612,1.0,1.0,,,,,
676,570836,676,0.008161955299076212,0.0,0.6666666666666666,,,,,
677,571837,677,0.015436831760938557,1.0,1.0,,,,,
678,572486,678,0.013731176546421978,0.0,0.0,,,,,
679,573367,679,0.011207557767671168,0.0,0.0,,,,,
680,574160,680,0.01037009493363919,0.0,0.0,,,,,
681,575137,681,0.012485011007217625,0.0,0.0,0.009667805699538286,0.0,0.0,,
682,575866,682,0.010381919213800222,1.0,1.0,,,,,
683,576931,683,0.01258655339928278,1.0,1.0,,,,,
684,577660,684,0.011548539716907039,1.0,1.0,,,,,
685,578373,685,0.012327465355122443,0.0,0.6666666666666666,,,,,
686,579206,686,0.010786670715920986,0.0,0.6666666666666666,,,,,
687,579919,687,0.013298797534797947,0.0,0.6666666666666666,,,,,
688,581032,688,0.008667806822950567,1.0,1.0,,,,,
689,581873,689,0.01188878440173084,1.0,1.0,0.00904528888757412,1.0,1.0,,
690,582930,690,0.010939511025888565,1.0,1.0,,,,,
691,583867,691,0.011511273672570642,1.0,1.0,,,,,
692,584644,692,0.007622391426394339,1.0,1.0,,,,,
693,585277,693,0.01080741707943317,1.0,1.0,,,,,
694,586006,694,0.010768888687767472,1.0,1.0,,,,,
695,587047,695,0.010518846523943038,1.0,1.0,,,,,
696,588056,696,0.011477229777362133,0.0,0.6666666666666666,,,,,
697,588561,697,0.008748200355507753,1.0,1.0,0.01451065509619282,0.0,0.0,,
698,589218,698,0.013103958670121244,0.0,0.6666666666666666,,,,,
699,590227,699,0.010410111338249126,1.0,1.0,,,,,
700,591628,700,0.006051085809759064,1.0,1.0,,,,,
701,592565,701,0.01136657380658193,1.0,1.0,,,,,
702,593302,702,0.012962803441136955,0.0,0.6666666666666666,,,,,
703,593991,703,0.011949452704734688,0.0,0.6666666666666666,,,,,
704,594920,704,0.015180050807822752,0.0,0.6666666666666666,,,,,
705,595993,705,0.009743025712981569,1.0,1.0,0.01162050820993506,1.0,1.0,,
706,596810,706,0.009861923096852455,1.0,1.0,,,,,
707,597651,707,0.012811050619364998,1.0,1.0,,,,,
708,598388,708,0.008117761326796468,1.0,1.0,,,,,
709,599037,709,0.011999150167400522,1.0,1.0,,,,,
710,599870,710,0.010362042087452126,0.0,0.6666666666666666,,,,,
711,600751,711,0.009338721316056883,1.0,1.0,,,,,
712,601392,712,0.009800893146057945,1.0,1.0,,,,,
713,602049,713,0.010749501238377718,1.0,1.0,0.008775274608252758,0.0,0.6666666666666666,,
714,602658,714,0.008673553334304333,1.0,1.0,,,,,
715,603483,715,0.010625146804746228,1.0,1.0,,,,,
716,604268,716,0.012516813852141763,1.0,1.0,,,,,
717,605173,717,0.009422065370782143,1.0,1.0,,,,,
718,606150,718,0.01572667134623546,0.0,0.0,,,,,
719,606823,719,0.010322283849603486,0.0,0.0,,,,,
720,607656,720,0.010222424712426938,1.0,1.0,,,,,
721,608257,721,0.010452337252855378,1.0,1.0,0.009941501202549847,1.0,1.0,,
722,609058,722,0.009666198268970933,1.0,1.0,,,,,
723,609731,723,0.01015470895222076,1.0,1.0,,,,0.6499999761581421,0.6528404344193818
724,610460,724,0.010261952539628125,1.0,1.0,,,,,
725,611117,725,0.009215176828054204,1.0,1.0,,,,,
726,611790,726,0.009814541362604467,1.0,1.0,,,,,
727,612823,727,0.01094269820905952,1.0,1.0,,,,,
728,613720,728,0.010275586161906531,1.0,1.0,,,,,
729,614529,729,0.00899591264068409,1.0,1.0,0.01341583056660927,0.0,0.6666666666666666,,
730,615258,730,0.009890217641426842,1.0,1.0,,,,,
731,615907,731,0.011378202199180659,1.0,1.0,,,,,
732,616900,732,0.009527885710072136,0.0,0.0,,,,,
733,618053,733,0.010844661363089274,1.0,1.0,,,,,
734,618830,734,0.009283007269613973,1.0,1.0,,,,,
735,619719,735,0.008858921881726342,1.0,1.0,,,,,
736,620672,736,0.010397179380259329,0.0,0.6666666666666666,,,,,
737,621513,737,0.011783391486786254,1.0,1.0,0.0109621192390153,1.0,1.0,,
738,622522,738,0.00819428504254082,1.0,1.0,,,,,
739,623427,739,0.01052405205130254,1.0,1.0,,,,,
740,624164,740,0.012019862801605122,1.0,1.0,,,,,
741,625125,741,0.01213267142595507,0.0,0.0,,,,,
742,625870,742,0.009745445522811945,1.0,1.0,,,,,
743,626655,743,0.010490636256332491,1.0,1.0,,,,,
744,627736,744,0.012103662369602947,1.0,1.0,,,,,
745,628705,745,0.007373659427478359,1.0,1.0,0.01137789293007925,1.0,1.0,,
746,629642,746,0.011568731903721144,0.0,0.0,,,,,
747,630411,747,0.010949281757104004,1.0,1.0,,,,,
748,630996,748,0.011027794602963057,1.0,1.0,,,,,
749,631709,749,0.013046150898266823,1.0,1.0,,,,,
750,632438,750,0.007626474043562757,1.0,1.0,,,,,
751,633415,751,0.010689029785616169,1.0,1.0,,,,,
752,634368,752,0.010981102634542559,1.0,1.0,,,,,
753,635041,753,0.009809054974329818,1.0,1.0,0.012374914921150707,0.0,0.0,,
754,635746,754,0.00942989173670274,1.0,1.0,,,,,
755,636539,755,0.011838947532316674,1.0,1.0,,,,,
756,637588,756,0.01584169283996158,1.0,1.0,,,,,
757,638309,757,0.011665949601632048,1.0,1.0,,,,,
758,639086,758,0.0070762077515982725,1.0,1.0,,,,,
759,639783,759,0.008829042758653078,1.0,1.0,,,,,
760,640616,760,0.009601856303131429,1.0,1.0,,,,,
761,641521,761,0.008653536532485307,1.0,1.0,0.009038305391155455,1.0,1.0,,
762,642258,762,0.008674542664211894,1.0,1.0,,,,,
763,642891,763,0.006247350668699737,1.0,1.0,,,,,
764,643716,764,0.009820644478005229,1.0,1.0,,,,,
765,644549,765,0.007864886072995524,1.0,1.0,,,,,
766,645526,766,0.01439349771560817,1.0,1.0,,,,,
767,646631,767,0.008333046716626503,1.0,1.0,,,,,
768,647536,768,0.009910741881930982,1.0,1.0,,,,,
769,648177,769,0.0058681185378795684,1.0,1.0,0.013097104012461587,0.0,0.0,,
770,648914,770,0.00707042900493449,1.0,1.0,,,,,
771,649611,771,0.009870209379900586,1.0,1.0,,,,,
772,650340,772,0.013790413986195694,0.0,0.0,,,,,
773,651021,773,0.007936699268213183,1.0,1.0,,,,,
774,652062,774,0.01046095294495624,1.0,1.0,,,,,
775,652919,775,0.009352059358551212,1.0,1.0,,,,,
776,653840,776,0.008903715288915252,1.0,1.0,,,,,
777,654537,777,0.012046108494076552,1.0,1.0,0.01359175654888459,0.0,0.6666666666666666,,
778,655226,778,0.009926752315177662,1.0,1.0,,,,,
779,656235,779,0.00984365784987879,1.0,1.0,,,,,
780,656932,780,0.009981079948055896,1.0,1.0,,,,,
781,657765,781,0.012993573035898138,0.0,0.6666666666666666,,,,,
782,658966,782,0.01486308018235893,1.0,1.0,,,,,
783,659759,783,0.009417690545164352,1.0,1.0,,,,,
784,660768,784,0.013645616866676338,1.0,1.0,,,,,
785,661553,785,0.011529205483083392,0.0,0.6666666666666666,0.015745975569759485,0.0,0.6666666666666666,,
786,662226,786,0.010356553134828854,1.0,1.0,,,,,
787,662955,787,0.009913738838259245,0.0,0.6666666666666666,,,,,
788,663900,788,0.009563493922375512,1.0,1.0,,,,,
789,664613,789,0.008789018380790044,1.0,1.0,,,,,
