step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
790,665806,790,0.008720518422013327,0.0,0.6666666666666666,,,,,
791,666503,791,0.008188062866296296,1.0,1.0,,,,,
792,667264,792,0.012506466305848566,1.0,1.0,,,,,
793,668273,793,0.011642284170707447,1.0,1.0,0.018865885382754643,0.0,0.6666666666666666,,
794,669130,794,0.009154609700006018,1.0,1.0,,,,,
795,669859,795,0.007306290558406498,1.0,1.0,,,,,
796,670748,796,0.009613620533674459,1.0,1.0,,,,,
797,671581,797,0.010326223957675561,1.0,1.0,,,,,
798,672310,798,0.0078765521756256,1.0,1.0,,,,,
799,673271,799,0.010671306918600935,0.0,0.0,,,,,
800,674128,800,0.009170216460005523,1.0,1.0,,,,,
801,675081,801,0.009419997104227163,1.0,1.0,0.014123580999863453,1.0,1.0,,
802,675970,802,0.010444481823687048,1.0,1.0,,,,,
803,677011,803,0.010441842758405442,1.0,1.0,,,,,
804,677748,804,0.007381968655257775,1.0,1.0,,,,,
805,678461,805,0.00909837206533637,1.0,1.0,,,,,
806,679254,806,0.009054739277876558,1.0,1.0,,,,,
807,680303,807,0.0077644266599357385,1.0,1.0,,,,,
808,681112,808,0.008044219009264325,1.0,1.0,,,,,
809,681945,809,0.010669504461904128,0.0,0.6666666666666666,0.012187580178594141,0.0,0.0,,
810,682650,810,0.012515068063185985,1.0,1.0,,,,,
811,683659,811,0.011858998353347404,1.0,1.0,,,,,
812,684780,812,0.01001879058063778,0.0,0.0,,,,,
813,685429,813,0.010862270872174146,1.0,1.0,,,,,
814,686118,814,0.011193851617031717,1.0,1.0,,,,,
815,687191,815,0.009253264661926877,1.0,1.0,,,,,
816,687848,816,0.00849810601489789,1.0,1.0,,,,,
817,688745,817,0.010686621675915609,1.0,1.0,0.010255877786687772,1.0,1.0,,
818,689746,818,0.01504652401867114,1.0,1.0,,,,,
819,690603,819,0.009117964895213146,1.0,1.0,,,,,
820,691540,820,0.01107699320442282,1.0,1.0,,,,,
821,692485,821,0.006304941180278899,1.0,1.0,,,,,
822,693310,822,0.009933008989387045,1.0,1.0,,,,,
823,693863,823,0.00894977093424745,1.0,1.0,,,,,
824,694856,824,0.01009795565564215,1.0,1.0,,,,,
825,695697,825,0.01022716630550705,0.0,0.0,0.008858717745581788,1.0,1.0,,
826,696930,826,0.009463333748657862,0.0,0.0,,,,,
827,697811,827,0.0102154296128602,1.0,1.0,,,,,
828,698468,828,0.00984657926112164,1.0,1.0,,,,,
829,699461,829,0.012042532339959312,1.0,1.0,,,,,
830,700358,830,0.007297093903687881,1.0,1.0,,,,,
831,701471,831,0.008753982208515842,1.0,1.0,,,,,
832,702584,832,0.0110945855592209,1.0,1.0,,,,,
833,703473,833,0.006839282074877297,1.0,1.0,0.008866031695700521,1.0,1.0,,
834,704146,834,0.007386714661036945,1.0,1.0,,,,,
835,705611,835,0.01002370951801818,1.0,1.0,,,,,
836,706644,836,0.007363310647516186,1.0,1.0,,,,,
837,707301,837,0.010263404157551136,1.0,1.0,,,,,
838,707990,838,0.011708466882200381,1.0,1.0,,,,,
839,708967,839,0.007929821887975027,1.0,1.0,,,,,
840,709616,840,0.01078829388466836,1.0,1.0,,,,,
841,710273,841,0.012543748376073248,0.0,0.6666666666666666,0.012285827990417093,1.0,1.0,,
842,710802,842,0.006299966676890582,1.0,1.0,,,,,
843,711771,843,0.011421760391824652,0.0,0.6666666666666666,,,,,
844,712828,844,0.0103892428979553,1.0,1.0,,,,,
845,713821,845,0.010513303501146206,1.0,1.0,,,,,
846,714790,846,0.011596518995819788,0.0,0.6666666666666666,,,,,
847,715319,847,0.009361867073543863,1.0,1.0,,,,,
848,716160,848,0.01129852829353043,0.0,0.6666666666666666,,,,,
849,716745,849,0.00714476530457581,1.0,1.0,0.01737707321106335,0.0,0.0,,
850,718146,850,0.005778857468267348,1.0,1.0,,,,,
851,719027,851,0.011101093108677153,0.0,0.6666666666666666,,,,,
852,719780,852,0.008087771356875648,1.0,1.0,,,,,
853,720573,853,0.013968275310278833,1.0,1.0,,,,,
854,721478,854,0.010407665150014149,1.0,1.0,,,,,
855,722535,855,0.009146429994152182,1.0,1.0,,,,,
856,723376,856,0.0109299157330206,1.0,1.0,,,,,
857,724161,857,0.011910948888738242,1.0,1.0,0.01010766950891162,1.0,1.0,,
858,725186,858,0.010591553211080674,1.0,1.0,,,,,
859,725859,859,0.008927413998495197,1.0,1.0,,,,,
860,726692,860,0.01004890363447285,1.0,1.0,,,,,
861,727645,861,0.006283980648094615,1.0,1.0,,,,,
862,728358,862,0.01126298667817536,1.0,1.0,,,,,
863,729215,863,0.007073113429904866,1.0,1.0,,,,,
864,730128,864,0.01084682392949851,1.0,1.0,,,,,
865,730817,865,0.010461803192589417,1.0,1.0,0.010595738779384153,0.0,0.6666666666666666,,
866,731818,866,0.010572267939894974,1.0,1.0,,,,,
867,732483,867,0.00715565475855057,1.0,1.0,,,,,
868,733164,868,0.010147997796753542,1.0,1.0,,,,,
869,734077,869,0.010456757393670546,1.0,1.0,,,,,
870,734742,870,0.009706977562446055,1.0,1.0,,,,,
871,735407,871,0.009352907613417574,1.0,1.0,,,,,
872,736152,872,0.010100811443655114,1.0,1.0,,,,,
873,737025,873,0.008171210703311223,1.0,1.0,0.012603502380363315,0.0,0.0,,
874,738034,874,0.010223481151501327,1.0,1.0,,,,,
875,739003,875,0.009808215405748744,1.0,1.0,,,,,
876,740068,876,0.012379671962207161,0.0,0.0,,,,,
877,740813,877,0.012080360332483895,1.0,1.0,,,,,
878,741598,878,0.011726378673180849,1.0,1.0,,,,,
879,742559,879,0.009788837609181894,1.0,1.0,,,,,
880,743344,880,0.010447887935654841,0.0,0.0,,,,,
881,744321,881,0.011387606377172165,1.0,1.0,0.01637931385754967,0.0,0.0,,
882,745242,882,0.00945957114629233,0.0,0.6666666666666666,,,,,
883,745955,883,0.00959470407378101,1.0,1.0,,,,,
884,746892,884,0.010620855676341969,1.0,1.0,,,,,
885,747485,885,0.009741103326194146,1.0,1.0,,,,,
886,748158,886,0.009615635357241714,1.0,1.0,,,,,
887,749063,887,0.010264501066994836,1.0,1.0,,,,,
888,749952,888,0.00899937058759775,1.0,1.0,,,,,
889,750857,889,0.008439147415664757,1.0,1.0,0.01308918676143723,1.0,1.0,,
890,751538,890,0.007625389640846075,1.0,1.0,,,,,
891,752139,891,0.009285150266697071,1.0,1.0,,,,,
892,753020,892,0.007754897432527911,1.0,1.0,,,,,
893,754221,893,0.011111775999665834,1.0,1.0,,,,,
894,754854,894,0.01027973103647214,1.0,1.0,,,,,
895,755895,895,0.0049627318291929805,1.0,1.0,,,,,
896,756776,896,0.008768843018791743,1.0,1.0,,,,,
897,757665,897,0.01008094004334913,1.0,1.0,0.012215755191152873,1.0,1.0,,
898,758434,898,0.00923253976402809,1.0,1.0,,,,,
899,759243,899,0.007787168308914376,1.0,1.0,,,,,
900,759860,900,0.009437469795586706,1.0,1.0,,,,,
901,760965,901,0.009638182193474646,0.0,0.6666666666666666,,,,,
902,761798,902,0.009010808611855235,1.0,1.0,,,,,
903,762583,903,0.011648400299999476,1.0,1.0,,,,,
904,763288,904,0.011159055333734796,1.0,1.0,,,,,
905,764121,905,0.008276977203756933,1.0,1.0,0.009951284584489054,1.0,1.0,,
906,764730,906,0.007747972935922586,1.0,1.0,,,,,
907,765675,907,0.008749108827208736,1.0,1.0,,,,,
908,766564,908,0.011534532471070245,1.0,1.0,,,,,
909,767485,909,0.010843158986131276,1.0,1.0,,,,,
910,768454,910,0.009830625531231025,1.0,1.0,,,,,
911,769159,911,0.010573562424397363,1.0,1.0,,,,,
912,770072,912,0.012037779111634355,1.0,1.0,,,,,
913,770905,913,0.00742876584563183,1.0,1.0,0.011464910630696497,1.0,1.0,,
914,771834,914,0.011812421315029619,0.0,0.0,,,,,
915,772595,915,0.009341127552882137,1.0,1.0,,,,,
916,773660,916,0.00794119181322203,1.0,1.0,,,,,
917,774205,917,0.007669736873533488,1.0,1.0,,,,,
918,775198,918,0.011772893832236833,1.0,1.0,,,,,
919,776015,919,0.009321234898409613,1.0,1.0,,,,,
920,776656,920,0.009184205601864724,1.0,1.0,,,,,
921,777817,921,0.013247665365584237,1.0,1.0,0.01621477029855551,0.0,0.6666666666666666,,
922,778714,922,0.010294005888544011,1.0,1.0,,,,,
923,779547,923,0.008562956366430518,1.0,1.0,,,,,
924,780180,924,0.01213797752026294,1.0,1.0,,,,,
925,780741,925,0.009947154947062465,1.0,1.0,,,,,
926,781542,926,0.01077607249953531,1.0,1.0,,,,,
927,782287,927,0.008101522019325805,1.0,1.0,,,,,
928,783144,928,0.012513997847567656,1.0,1.0,,,,,
929,784001,929,0.011502163412309195,1.0,1.0,0.01833006236798631,0.0,0.0,,
930,784882,930,0.010732444785336862,1.0,1.0,,,,,
931,785571,931,0.009663599953275627,1.0,1.0,,,,,
932,786420,932,0.010548205746262352,1.0,1.0,,,,,
933,787069,933,0.008856999201221984,1.0,1.0,,,,,
934,787766,934,0.008872023586024944,1.0,1.0,,,,,
935,788583,935,0.009069273868004346,1.0,1.0,,,,,
936,789528,936,0.009655087847141045,0.0,0.0,,,,,
937,790433,937,0.010389095070548922,1.0,1.0,0.009956892195192864,1.0,1.0,,
938,791330,938,0.010856213980070674,0.0,0.6666666666666666,,,,,
939,792099,939,0.009792375242059411,1.0,1.0,,,,,
940,792988,940,0.007854597551078838,1.0,1.0,,,,,
941,793669,941,0.009799230150728944,1.0,1.0,,,,,
942,794790,942,0.005837576592331909,1.0,1.0,,,,,
943,795863,943,0.009586217746185823,1.0,1.0,,,,,
944,796560,944,0.008693602168643675,1.0,1.0,,,,,
945,797353,945,0.011348234524353433,1.0,1.0,0.010929989042420084,1.0,1.0,,
946,798122,946,0.008005204019623822,1.0,1.0,,,,,
947,798771,947,0.010691560511734609,1.0,1.0,,,,,
948,799892,948,0.009446654871048413,1.0,1.0,,,,,
949,800669,949,0.007673419098451368,1.0,1.0,,,,,
950,801534,950,0.006999433563585565,1.0,1.0,,,,,
951,802319,951,0.013508550396589356,1.0,1.0,,,,,
952,803200,952,0.009347588197818005,1.0,1.0,,,,,
953,804129,953,0.0141907980226389,0.0,0.6666666666666666,0.010217871490239786,1.0,1.0,,
954,805330,954,0.009575757498054761,1.0,1.0,,,,,
955,806307,955,0.012784536816015792,0.0,0.6666666666666666,,,,,
956,807404,956,0.009298984660736694,1.0,1.0,,,,,
957,808013,957,0.0068761348161041486,1.0,1.0,,,,,
958,808654,958,0.010564612396049337,1.0,1.0,,,,,
959,809159,959,0.00794176910404999,1.0,1.0,,,,,
960,810208,960,0.011965174858627522,1.0,1.0,,,,,
961,811177,961,0.0094325064398639,1.0,1.0,0.013243698333107451,0.0,0.6666666666666666,,
962,811922,962,0.00974494912299813,1.0,1.0,,,,,
963,812619,963,0.007971967852021896,1.0,1.0,,,,0.7333333492279053,0.7348782580489898
964,813660,964,0.004964653696898329,1.0,1.0,,,,,
965,814509,965,0.010381037931589945,1.0,1.0,,,,,
966,815374,966,0.006858314704630365,1.0,1.0,,,,,
967,816103,967,0.009350213985202473,1.0,1.0,,,,,
968,816800,968,0.008200071960894523,1.0,1.0,,,,,
969,817569,969,0.00886879126983146,1.0,1.0,0.0105945779397739,1.0,1.0,,
970,818506,970,0.010681667881735187,1.0,1.0,,,,,
971,819659,971,0.01034882536364865,1.0,1.0,,,,,
972,820396,972,0.006742254855594658,1.0,1.0,,,,,
973,821365,973,0.006897320593709797,1.0,1.0,,,,,
974,822342,974,0.009863106248139391,1.0,1.0,,,,,
975,822999,975,0.00809659197173972,1.0,1.0,,,,,
976,823688,976,0.009289586124108119,1.0,1.0,,,,,
977,824473,977,0.009254588975052262,1.0,1.0,0.010099986384847399,1.0,1.0,,
978,825474,978,0.010292089666688382,1.0,1.0,,,,,
979,826139,979,0.006623055031706212,1.0,1.0,,,,,
980,827148,980,0.007695455373069042,1.0,1.0,,,,,
981,827845,981,0.009495429352790992,1.0,1.0,,,,,
982,828894,982,0.011795685169833146,1.0,1.0,,,,,
983,829719,983,0.009167941395029739,1.0,1.0,,,,,
984,830656,984,0.010431220808839296,1.0,1.0,,,,,
985,831617,985,0.009365271390289006,1.0,1.0,0.00899111341334819,1.0,1.0,,
986,832810,986,0.0078043256126604345,1.0,1.0,,,,,
987,833787,987,0.01062714879514897,1.0,1.0,,,,,
988,834908,988,0.009298524895898854,1.0,1.0,,,,,
989,835509,989,0.008932141170496432,1.0,1.0,,,,,
990,836398,990,0.00828982962597686,1.0,1.0,,,,,
991,836991,991,0.009234594042597705,1.0,1.0,,,,,
992,837688,992,0.008275783190682211,1.0,1.0,,,,,
993,838417,993,0.007181818462736471,1.0,1.0,0.012103045533239183,0.0,0.6666666666666666,,
994,839250,994,0.009822180899015553,1.0,1.0,,,,,
995,839963,995,0.012324312114691153,1.0,1.0,,,,,
996,840612,996,0.010339832297309266,1.0,1.0,,,,,
997,841285,997,0.009292184477757428,1.0,1.0,,,,,
998,841990,998,0.011918428533564089,1.0,1.0,,,,,
999,842735,999,0.00777287506419607,1.0,1.0,,,,,
1000,843592,1000,0.00860499497876755,1.0,1.0,,,,,
1001,844281,1001,0.009727334457367204,1.0,1.0,0.009684023260384044,1.0,1.0,,
1002,845258,1002,0.013916403045234796,1.0,1.0,,,,,
1003,846099,1003,0.009295592999808342,1.0,1.0,,,,,
1004,846708,1004,0.007463556046448038,1.0,1.0,,,,,
1005,847453,1005,0.008943312392112652,1.0,1.0,,,,,
1006,848686,1006,0.008438808296520326,1.0,1.0,,,,,
1007,849543,1007,0.008770336732301903,1.0,1.0,,,,,
1008,850280,1008,0.006843304700130686,1.0,1.0,,,,,
1009,851073,1009,0.008313196419248903,1.0,1.0,0.010166622457994911,0.0,0.6666666666666666,,
1010,851746,1010,0.008998388141924087,1.0,1.0,,,,,
1011,852723,1011,0.011125861523653646,1.0,1.0,,,,,
1012,853524,1012,0.010098815343314409,1.0,1.0,,,,,
1013,854365,1013,0.010641987813567512,1.0,1.0,,,,,
1014,855038,1014,0.009578084271874471,1.0,1.0,,,,,
1015,856095,1015,0.008866216739374525,1.0,1.0,,,,,
1016,856976,1016,0.010139488429058631,1.0,1.0,,,,,
1017,857633,1017,0.00990623256232143,1.0,1.0,0.011612739460849213,1.0,1.0,,
1018,858410,1018,0.00853636561834886,1.0,1.0,,,,,
1019,859243,1019,0.007151966244728191,1.0,1.0,,,,,
1020,860140,1020,0.00684586032723542,1.0,1.0,,,,,
1021,861093,1021,0.008509362934384049,1.0,1.0,,,,,
1022,861910,1022,0.008736481750989813,1.0,1.0,,,,,
1023,862919,1023,0.009263105639856127,1.0,1.0,,,,,
1024,863448,1024,0.00580196225784534,1.0,1.0,,,,,
1025,863993,1025,0.007233902460572006,1.0,1.0,0.01051535535848439,1.0,1.0,,
1026,864850,1026,0.012276858828497791,1.0,1.0,,,,,
1027,865731,1027,0.008014011153326974,1.0,1.0,,,,,
1028,866684,1028,0.006036892140806486,1.0,1.0,,,,,
1029,867805,1029,0.009085084261054695,1.0,1.0,,,,,
1030,868830,1030,0.009953859586547785,1.0,1.0,,,,,
1031,869799,1031,0.009246839507542026,1.0,1.0,,,,,
1032,870560,1032,0.011834060427656067,1.0,1.0,,,,,
1033,871201,1033,0.009989347335984488,1.0,1.0,0.014153603471186335,1.0,1.0,,
1034,872010,1034,0.008169387184243988,1.0,1.0,,,,,
1035,873475,1035,0.009810121069331964,1.0,1.0,,,,,
1036,874484,1036,0.009556961034024194,1.0,1.0,,,,,
1037,875533,1037,0.01525181549157583,1.0,1.0,,,,,
1038,876422,1038,0.011145645670318713,1.0,1.0,,,,,
1039,877151,1039,0.00969126996214511,1.0,1.0,,,,,
1040,878160,1040,0.011278947200253344,1.0,1.0,,,,,
1041,879065,1041,0.009859471006628429,1.0,1.0,0.009070411677341196,1.0,1.0,,
1042,880034,1042,0.010283707946427835,1.0,1.0,,,,,
1043,880867,1043,0.008476816638921414,1.0,1.0,,,,,
1044,881516,1044,0.00952949835431174,1.0,1.0,,,,,
1045,882229,1045,0.00863237902455423,1.0,1.0,,,,,
1046,883126,1046,0.00821331974095702,1.0,1.0,,,,,
1047,883855,1047,0.00678741713031951,1.0,1.0,,,,,
1048,884808,1048,0.009352260406793874,1.0,1.0,,,,,
1049,885641,1049,0.00713625644340699,1.0,1.0,0.013832236755300948,0.0,0.0,,
1050,886370,1050,0.009517652540052905,1.0,1.0,,,,,
1051,887347,1051,0.007776190644043201,1.0,1.0,,,,,
1052,888036,1052,0.008755288040750677,1.0,1.0,,,,,
1053,888749,1053,0.010773928969042657,1.0,1.0,,,,,
1054,889534,1054,0.011371543323803126,1.0,1.0,,,,,
1055,890303,1055,0.0077673866842786765,1.0,1.0,,,,,
1056,891008,1056,0.010193928497374211,1.0,1.0,,,,,
1057,891849,1057,0.01143409407059978,1.0,1.0,0.011904378857714585,1.0,1.0,,
1058,892682,1058,0.009724896671584524,1.0,1.0,,,,,
1059,893211,1059,0.008946333685733089,1.0,1.0,,,,,
1060,894012,1060,0.008939558666780525,1.0,1.0,,,,,
1061,894957,1061,0.009042061494150185,1.0,1.0,,,,,
1062,895838,1062,0.009172296042028238,1.0,1.0,,,,,
1063,896911,1063,0.0089232146609902,1.0,1.0,,,,,
1064,897840,1064,0.013406915044813795,1.0,1.0,,,,,
1065,898625,1065,0.013322897307253376,1.0,1.0,0.010098904336638416,1.0,1.0,,
1066,899322,1066,0.00842497212316999,1.0,1.0,,,,,
1067,900315,1067,0.011436651050727607,1.0,1.0,,,,,
1068,901148,1068,0.0077620600414607735,1.0,1.0,,,,,
1069,902261,1069,0.008031455212657199,1.0,1.0,,,,,
1070,903030,1070,0.010123248552884549,1.0,1.0,,,,,
1071,903815,1071,0.009493311505945512,1.0,1.0,,,,,
1072,904808,1072,0.009122388418357618,1.0,1.0,,,,,
1073,905697,1073,0.009701608521276306,1.0,1.0,0.02180048196483938,0.0,0.0,,
1074,906434,1074,0.007700527530153619,1.0,1.0,,,,,
1075,906939,1075,0.00768435490488942,1.0,1.0,,,,,
1076,907628,1076,0.009942603334147409,1.0,1.0,,,,,
1077,908301,1077,0.009018305329271566,1.0,1.0,,,,,
1078,908934,1078,0.006583010546029588,0.0,0.0,,,,,
1079,909575,1079,0.008811968640724591,1.0,1.0,,,,,
1080,910496,1080,0.008086508178985529,1.0,1.0,,,,,
1081,911057,1081,0.009410558778637123,1.0,1.0,0.0173432066114647,1.0,1.0,,
1082,911642,1082,0.006937949909859064,1.0,1.0,,,,,
1083,912531,1083,0.00874682202015938,1.0,1.0,,,,,
1084,913212,1084,0.007467915447794357,1.0,1.0,,,,,
1085,914245,1085,0.010100592632954998,1.0,1.0,,,,,
1086,915190,1086,0.0056958106846582805,1.0,1.0,,,,,
1087,915775,1087,0.010250789843590591,1.0,1.0,,,,,
1088,916496,1088,0.01094633486177012,1.0,1.0,,,,,
1089,917209,1089,0.008594892303024512,1.0,1.0,0.010281616488126961,1.0,1.0,,
1090,918114,1090,0.00796422328911663,1.0,1.0,,,,,
1091,918715,1091,0.009638659775061056,1.0,1.0,,,,,
1092,919756,1092,0.01005209096180486,1.0,1.0,,,,,
1093,920821,1093,0.007750661219611998,1.0,1.0,,,,,
1094,921766,1094,0.009454929060410391,0.0,0.0,,,,,
1095,922543,1095,0.006616011073202594,1.0,1.0,,,,,
1096,923176,1096,0.009395389476907955,1.0,1.0,,,,,
1097,924081,1097,0.008268484592589742,1.0,1.0,0.01192405040969171,1.0,1.0,,
1098,925154,1098,0.009597555297621829,1.0,1.0,,,,,
1099,926099,1099,0.008107159018643038,1.0,1.0,,,,,
1100,927500,1100,0.0056026307307583,1.0,1.0,,,,,
1101,928189,1101,0.01123601566405324,1.0,1.0,,,,,
1102,928974,1102,0.011216618475786798,1.0,1.0,,,,,
1103,929831,1103,0.011076771525367866,1.0,1.0,,,,,
1104,930792,1104,0.009601814861227584,1.0,1.0,,,,,
1105,931713,1105,0.01057716173086573,1.0,1.0,0.018936661986299314,0.0,0.0,,
1106,932362,1106,0.010631459192850608,1.0,1.0,,,,,
1107,932971,1107,0.006600925197085111,1.0,1.0,,,,,
1108,933804,1108,0.008194304883845625,1.0,1.0,,,,,
1109,934685,1109,0.010634837120408464,1.0,1.0,,,,,
1110,935358,1110,0.008118114075126708,1.0,1.0,,,,,
1111,936463,1111,0.00868851888625466,1.0,1.0,,,,,
1112,937512,1112,0.0069539544814263,1.0,1.0,,,,,
1113,938321,1113,0.007412575734589897,1.0,1.0,0.014333419649259972,1.0,1.0,,
1114,939226,1114,0.0099705309496313,1.0,1.0,,,,,
1115,940427,1115,0.0108936124663115,1.0,1.0,,,,,
1116,941340,1116,0.009993148656040302,1.0,1.0,,,,,
1117,941893,1117,0.008507047633486944,1.0,1.0,,,,,
1118,942558,1118,0.009331816200793123,1.0,1.0,,,,,
1119,943495,1119,0.010216039231710706,1.0,1.0,,,,,
1120,944200,1120,0.00850872737927689,1.0,1.0,,,,,
1121,945009,1121,0.0074990148807955554,1.0,1.0,0.011953786507836297,0.0,0.0,,
1122,946018,1122,0.011246220233166241,1.0,1.0,,,,,
1123,946859,1123,0.008978326652767075,1.0,1.0,,,,,
1124,947516,1124,0.0076100547494432095,1.0,1.0,,,,,
1125,948597,1125,0.011576474486201572,1.0,1.0,,,,,
1126,949454,1126,0.008668235074293576,1.0,1.0,,,,,
1127,950463,1127,0.012747397857431519,1.0,1.0,,,,,
1128,951568,1128,0.007975696330338204,1.0,1.0,,,,,
1129,952265,1129,0.011684887598791247,1.0,1.0,0.01617712408516592,0.0,0.0,,
1130,952898,1130,0.011802486638677726,1.0,1.0,,,,,
1131,953723,1131,0.009113879223964864,1.0,1.0,,,,,
1132,954484,1132,0.009000631804772029,1.0,1.0,,,,,
1133,955141,1133,0.009046873456155971,1.0,1.0,,,,,
1134,955822,1134,0.009754829876059322,1.0,1.0,,,,,
1135,956591,1135,0.00946556224773383,1.0,1.0,,,,,
1136,957384,1136,0.011074938117421395,1.0,1.0,,,,,
1137,958177,1137,0.013570332234691321,1.0,1.0,0.019108300764851403,0.0,0.0,,
1138,959218,1138,0.010011311235602938,1.0,1.0,,,,,
1139,960123,1139,0.009479175861829602,1.0,1.0,,,,,
1140,961116,1140,0.011637655828766557,1.0,1.0,,,,,
1141,962069,1141,0.010365260871104561,1.0,1.0,,,,,
1142,962766,1142,0.009456588488072463,1.0,1.0,,,,,
1143,963767,1143,0.014716610321369441,1.0,1.0,,,,,
1144,964664,1144,0.010038665639399704,1.0,1.0,,,,,
1145,965569,1145,0.00979282574199109,1.0,1.0,0.010935681304987966,1.0,1.0,,
1146,966602,1146,0.0071214986978125425,1.0,1.0,,,,,
1147,967259,1147,0.009386053619366773,1.0,1.0,,,,,
1148,968188,1148,0.009189710580163735,1.0,1.0,,,,,
1149,968829,1149,0.0052737627779863025,1.0,1.0,,,,,
1150,969542,1150,0.009164821418085894,1.0,1.0,,,,,
1151,970335,1151,0.010525840397902725,1.0,1.0,,,,,
1152,971328,1152,0.010160024066260724,1.0,1.0,,,,,
1153,972233,1153,0.008845559271861548,1.0,1.0,0.010201347852286408,1.0,1.0,,
1154,973194,1154,0.011097465413971112,1.0,1.0,,,,,
1155,973931,1155,0.011241670400884026,1.0,1.0,,,,,
1156,974788,1156,0.008574665578744069,1.0,1.0,,,,,
1157,975701,1157,0.010451942627933317,1.0,1.0,,,,,
1158,976798,1158,0.009153852393731033,1.0,1.0,,,,,
1159,977695,1159,0.009699589425514564,1.0,1.0,,,,,
1160,978528,1160,0.008931191135247917,1.0,1.0,,,,,
1161,979585,1161,0.010099916215499691,1.0,1.0,0.011492722233426294,1.0,1.0,,
1162,980698,1162,0.010746632522878786,1.0,1.0,,,,,
1163,981427,1163,0.008175381522388985,1.0,1.0,,,,,
1164,982396,1164,0.010119034736956628,1.0,1.0,,,,,
1165,983061,1165,0.008862136436145236,1.0,1.0,,,,,
1166,983710,1166,0.01026593595389207,1.0,1.0,,,,,
1167,984591,1167,0.009673656176213042,1.0,1.0,,,,,
1168,985368,1168,0.007472469857887524,1.0,1.0,,,,,
1169,985985,1169,0.008724743937121093,1.0,1.0,0.012656374440633738,1.0,1.0,,
1170,987106,1170,0.005724337975358701,1.0,1.0,,,,,
1171,988267,1171,0.01302709953931229,1.0,1.0,,,,,
1172,989012,1172,0.011719415705098464,1.0,1.0,,,,,
1173,989901,1173,0.009157314373182054,1.0,1.0,,,,,
1174,990582,1174,0.00945734611567086,1.0,1.0,,,,,
1175,991335,1175,0.007629910815101622,1.0,1.0,,,,,
1176,992128,1176,0.008258050144445311,1.0,1.0,,,,,
1177,992801,1177,0.006393312321151991,1.0,1.0,0.01336577422040268,1.0,1.0,,
1178,993482,1178,0.0071576928070324,1.0,1.0,,,,,
1179,994339,1179,0.006734878274746395,1.0,1.0,,,,,
1180,995540,1180,0.009466728063254477,1.0,1.0,,,,,
1181,996213,1181,0.00950839510788188,1.0,1.0,,,,,
1182,996942,1182,0.007035497681422625,1.0,1.0,,,,,
1183,997855,1183,0.011546505784990465,1.0,1.0,,,,,
1184,998728,1184,0.007441471279203955,1.0,1.0,,,,,
1185,999929,1185,0.01436894797140435,1.0,1.0,0.010046488297620514,0.0,0.0,,
1186,1000818,1186,0.0067220637781085744,1.0,1.0,,,,,
1187,1001603,1187,0.011348950474446168,1.0,1.0,,,,,
1188,1002308,1188,0.010763092546893204,1.0,1.0,,,,,
1189,1003141,1189,0.0088480351344375,1.0,1.0,,,,,
1190,1004030,1190,0.007605558814235539,1.0,1.0,,,,,
1191,1005023,1191,0.00839618611093318,1.0,1.0,,,,,
1192,1005856,1192,0.010679823217843682,1.0,1.0,,,,,
1193,1006753,1193,0.010311686046150943,1.0,1.0,0.009420170085369033,1.0,1.0,,
1194,1007642,1194,0.009914072897654912,1.0,1.0,,,,,
1195,1008459,1195,0.009066011085234298,1.0,1.0,,,,,
1196,1009524,1196,0.011555695871823748,1.0,1.0,,,,,
1197,1010405,1197,0.007432273801251199,1.0,1.0,,,,,
1198,1011054,1198,0.008497081663838462,1.0,1.0,,,,,
1199,1011839,1199,0.008361370850157283,1.0,1.0,,,,,
1200,1012760,1200,0.008335015822044692,1.0,1.0,,,,,
1201,1013473,1201,0.00916648386737772,1.0,1.0,0.019822154136646692,0.0,0.0,,
1202,1014378,1202,0.00795068172429709,1.0,1.0,,,,0.6499999761581421,0.6447931442080378

